query	subject
KH.L131.3	KY21.Chr3.1711
KH.L131.15	KY21.Chr3.1712
KH.L131.6	KY21.Chr3.1713
KH.S1577.3	KY21.Chr4.1
KH.S1577.2	KY21.Chr4.2
KH.C4.146	KY21.Chr4.5
KH.C4.97	KY21.Chr4.8
KH.C4.650	KY21.Chr4.9
KH.C4.375	KY21.Chr4.11
KH.C4.159	KY21.Chr4.12
KH.C4.25	KY21.Chr4.13
KH.C4.383	KY21.Chr4.14
KH.S1908.1	KY21.Chr4.14
KH.C4.748	KY21.Chr4.17
KH.C4.182	KY21.Chr4.18
KH.C4.785	KY21.Chr4.19
KH.S2661.1	KY21.Chr4.19
KH.S1633.1	KY21.Chr4.20
KH.C4.308	KY21.Chr4.21
KH.C4.480	KY21.Chr4.22
KH.C4.47	KY21.Chr4.23
KH.C4.262	KY21.Chr4.25
KH.C4.477	KY21.Chr4.26
KH.C4.702	KY21.Chr4.27
KH.C4.14	KY21.Chr4.28
KH.C4.411	KY21.Chr4.32
KH.C4.257	KY21.Chr4.33
KH.C4.764	KY21.Chr4.34
KH.C4.224	KY21.Chr4.35
KH.C4.419	KY21.Chr4.36
KH.C4.408	KY21.Chr4.37
KH.C4.154	KY21.Chr4.38
KH.C4.200	KY21.Chr4.40
KH.C4.474	KY21.Chr4.41
KH.C4.112	KY21.Chr4.42
KH.C4.259	KY21.Chr4.43
KH.C4.648	KY21.Chr4.44
KH.C4.282	KY21.Chr4.45
KH.C4.505	KY21.Chr4.46
KH.C4.409	KY21.Chr4.47
KH.C4.335	KY21.Chr4.48
KH.C4.91	KY21.Chr4.49
KH.C4.76	KY21.Chr4.50
KH.C4.310	KY21.Chr4.51
KH.C4.499	KY21.Chr4.53
KH.C4.128	KY21.Chr4.54
KH.C4.614	KY21.Chr4.55
KH.C4.377	KY21.Chr4.56
KH.C4.49	KY21.Chr4.57
KH.C4.188	KY21.Chr4.58
KH.C4.116	KY21.Chr4.59
KH.C4.676	KY21.Chr4.60
KH.C4.130	KY21.Chr4.61
KH.C4.569	KY21.Chr4.62
KH.C4.500	KY21.Chr4.64
KH.C4.75	KY21.Chr4.65
KH.C4.430	KY21.Chr4.66
KH.C4.88	KY21.Chr4.67
KH.C4.307	KY21.Chr4.68
KH.C4.69	KY21.Chr4.69
KH.C4.427	KY21.Chr4.70
KH.C4.558	KY21.Chr4.72
KH.C4.40	KY21.Chr4.73
KH.C4.119	KY21.Chr4.74
KH.C4.261	KY21.Chr4.75
KH.C4.395	KY21.Chr4.76
KH.C4.776	KY21.Chr4.77
KH.C4.347	KY21.Chr4.78
KH.C4.306	KY21.Chr4.79
KH.C4.201	KY21.Chr4.80
KH.C4.556	KY21.Chr4.81
KH.C4.295	KY21.Chr4.82
KH.C4.131	KY21.Chr4.83
KH.C4.792	KY21.Chr4.84
KH.C4.806	KY21.Chr4.85
KH.C4.298	KY21.Chr4.86
KH.C4.543	KY21.Chr4.87
KH.C4.17	KY21.Chr4.88
KH.C4.447	KY21.Chr4.89
KH.C4.657	KY21.Chr4.90
KH.C4.589	KY21.Chr4.91
KH.C4.213	KY21.Chr4.92
KH.C4.174	KY21.Chr4.93
KH.C4.399	KY21.Chr4.94
KH.C4.164	KY21.Chr4.95
KH.C4.684	KY21.Chr4.96
KH.C4.484	KY21.Chr4.97
KH.C4.787	KY21.Chr4.98
KH.C4.738	KY21.Chr4.99
KH.C4.534	KY21.Chr4.100
KH.C4.750	KY21.Chr4.101
KH.C4.595	KY21.Chr4.102
KH.C4.152	KY21.Chr4.103
KH.C4.527	KY21.Chr4.104
KH.C4.407	KY21.Chr4.105
KH.C4.204	KY21.Chr4.106
KH.C4.102	KY21.Chr4.107
KH.C4.557	KY21.Chr4.108
KH.C4.351	KY21.Chr4.110
KH.C4.422	KY21.Chr4.110
KH.C4.439	KY21.Chr4.110
KH.C4.339	KY21.Chr4.111
KH.C4.591	KY21.Chr4.113
KH.C4.680	KY21.Chr4.114
KH.C4.425	KY21.Chr4.115
KH.S900.5	KY21.Chr4.116
KH.C4.613	KY21.Chr4.117
KH.C4.435	KY21.Chr4.118
KH.C4.239	KY21.Chr4.120
KH.C4.642	KY21.Chr4.121
KH.C4.596	KY21.Chr4.122
KH.C4.588	KY21.Chr4.123
KH.S683.3	KY21.Chr4.125
KH.S683.1	KY21.Chr4.126
KH.C4.158	KY21.Chr4.127
KH.C4.571	KY21.Chr4.128
KH.C4.7	KY21.Chr4.129
KH.C4.1	KY21.Chr4.132
KH.C4.332	KY21.Chr4.134
KH.C4.27	KY21.Chr4.135
KH.C4.288	KY21.Chr4.136
KH.C4.476	KY21.Chr4.137
KH.C4.749	KY21.Chr4.139
KH.C4.305	KY21.Chr4.140
KH.C4.723	KY21.Chr4.141
KH.C4.659	KY21.Chr4.142
KH.C4.378	KY21.Chr4.143
KH.C4.627	KY21.Chr4.145
KH.C4.30	KY21.Chr4.146
KH.C4.709	KY21.Chr4.147
KH.C4.539	KY21.Chr4.148
KH.C4.20	KY21.Chr4.149
KH.C4.381	KY21.Chr4.150
KH.C4.51	KY21.Chr4.152
KH.C4.502	KY21.Chr4.152
KH.C4.797	KY21.Chr4.153
KH.C4.139	KY21.Chr4.157
KH.C4.68	KY21.Chr4.158
KH.C4.54	KY21.Chr4.159
KH.C4.531	KY21.Chr4.160
KH.C4.758	KY21.Chr4.161
KH.C4.145	KY21.Chr4.162
KH.C4.434	KY21.Chr4.163
KH.C4.549	KY21.Chr4.164
KH.C4.441	KY21.Chr4.165
KH.C4.406	KY21.Chr4.166
KH.C4.184	KY21.Chr4.167
KH.C4.472	KY21.Chr4.168
KH.C4.45	KY21.Chr4.169
KH.C4.136	KY21.Chr4.170
KH.C4.414	KY21.Chr4.171
KH.C4.36	KY21.Chr4.172
KH.C4.129	KY21.Chr4.173
KH.C4.382	KY21.Chr4.174
KH.C4.606	KY21.Chr4.175
KH.C4.16	KY21.Chr4.176
KH.C4.800	KY21.Chr4.177
KH.C4.603	KY21.Chr4.178
KH.C4.317	KY21.Chr4.179
KH.C4.135	KY21.Chr4.180
KH.C4.48	KY21.Chr4.181
KH.C4.713	KY21.Chr4.183
KH.C4.775	KY21.Chr4.184
KH.C4.222	KY21.Chr4.185
KH.C4.697	KY21.Chr4.186
KH.C4.210	KY21.Chr4.187
KH.C4.562	KY21.Chr4.188
KH.C4.421	KY21.Chr4.189
KH.C4.639	KY21.Chr4.191
KH.C4.109	KY21.Chr4.192
KH.C4.243	KY21.Chr4.193
KH.C4.579	KY21.Chr4.194
KH.C4.660	KY21.Chr4.195
KH.C4.471	KY21.Chr4.196
KH.C4.314	KY21.Chr4.197
KH.C4.509	KY21.Chr4.198
KH.C4.61	KY21.Chr4.200
KH.C4.765	KY21.Chr4.201
KH.C4.690	KY21.Chr4.202
KH.C4.240	KY21.Chr4.204
KH.C4.233	KY21.Chr4.206
KH.C4.536	KY21.Chr4.207
KH.C4.620	KY21.Chr4.208
KH.C4.462	KY21.Chr4.209
KH.C4.326	KY21.Chr4.210
KH.C4.592	KY21.Chr4.211
KH.C4.685	KY21.Chr4.213
KH.C4.482	KY21.Chr4.215
KH.C4.493	KY21.Chr4.216
KH.C4.266	KY21.Chr4.217
KH.C4.370	KY21.Chr4.219
KH.C4.566	KY21.Chr4.220
KH.C4.404	KY21.Chr4.221
KH.C4.323	KY21.Chr4.222
KH.C4.530	KY21.Chr4.223
KH.C4.729	KY21.Chr4.225
KH.C4.394	KY21.Chr4.226
KH.C4.612	KY21.Chr4.227
KH.C4.353	KY21.Chr4.228
KH.C4.198	KY21.Chr4.229
KH.C4.398	KY21.Chr4.230
KH.C4.417	KY21.Chr4.231
KH.C4.44	KY21.Chr4.232
KH.C4.276	KY21.Chr4.233
KH.C4.528	KY21.Chr4.235
KH.C4.570	KY21.Chr4.236
KH.L100.2	KY21.Chr4.236
KH.C4.63	KY21.Chr4.239
KH.C4.522	KY21.Chr4.241
KH.C4.688	KY21.Chr4.242
KH.C4.328	KY21.Chr4.243
KH.C4.691	KY21.Chr4.243
KH.C4.352	KY21.Chr4.244
KH.C4.6	KY21.Chr4.245
KH.C4.594	KY21.Chr4.246
KH.C4.483	KY21.Chr4.247
KH.C4.581	KY21.Chr4.248
KH.C4.716	KY21.Chr4.250
KH.C4.460	KY21.Chr4.251
KH.C4.283	KY21.Chr4.252
KH.C4.85	KY21.Chr4.253
KH.C4.633	KY21.Chr4.254
KH.C4.420	KY21.Chr4.255
KH.C4.637	KY21.Chr4.256
KH.C4.246	KY21.Chr4.257
KH.C4.46	KY21.Chr4.258
KH.C4.303	KY21.Chr4.259
KH.C4.443	KY21.Chr4.260
KH.C4.142	KY21.Chr4.261
KH.C4.227	KY21.Chr4.262
KH.C4.268	KY21.Chr4.263
KH.C4.331	KY21.Chr4.264
KH.C4.392	KY21.Chr4.265
KH.C4.18	KY21.Chr4.266
KH.C4.78	KY21.Chr4.267
KH.C4.495	KY21.Chr4.268
KH.C4.290	KY21.Chr4.269
KH.C4.629	KY21.Chr4.270
KH.C4.459	KY21.Chr4.271
KH.C4.237	KY21.Chr4.273
KH.C4.86	KY21.Chr4.274
KH.C4.206	KY21.Chr4.275
KH.C4.647	KY21.Chr4.276
KH.C4.583	KY21.Chr4.277
KH.C4.762	KY21.Chr4.278
KH.C4.111	KY21.Chr4.279
KH.C4.703	KY21.Chr4.280
KH.C4.62	KY21.Chr4.281
KH.C4.93	KY21.Chr4.284
KH.C4.134	KY21.Chr4.285
KH.C4.636	KY21.Chr4.286
KH.C4.181	KY21.Chr4.287
KH.C4.433	KY21.Chr4.289
KH.C4.346	KY21.Chr4.291
KH.C4.561	KY21.Chr4.292
KH.C4.234	KY21.Chr4.293
KH.C4.429	KY21.Chr4.294
KH.C4.391	KY21.Chr4.295
KH.C4.568	KY21.Chr4.296
KH.C4.721	KY21.Chr4.297
KH.C4.199	KY21.Chr4.298
KH.C4.100	KY21.Chr4.299
KH.C4.718	KY21.Chr4.300
KH.C4.160	KY21.Chr4.301
KH.C4.53	KY21.Chr4.302
KH.C4.223	KY21.Chr4.303
KH.C4.741	KY21.Chr4.306
KH.C4.26	KY21.Chr4.307
KH.C4.287	KY21.Chr4.308
KH.C4.180	KY21.Chr4.310
KH.C4.10	KY21.Chr4.311
KH.C4.219	KY21.Chr4.312
KH.C4.746	KY21.Chr4.315
KH.C4.143	KY21.Chr4.316
KH.C4.567	KY21.Chr4.317
KH.C4.575	KY21.Chr4.318
KH.C4.166	KY21.Chr4.320
KH.C4.436	KY21.Chr4.321
KH.C4.756	KY21.Chr4.322
KH.C4.255	KY21.Chr4.324
KH.C4.278	KY21.Chr4.325
KH.C4.37	KY21.Chr4.326
KH.C4.795	KY21.Chr4.327
KH.C4.415	KY21.Chr4.328
KH.C4.380	KY21.Chr4.329
KH.S1750.1	KY21.Chr4.330
KH.C4.402	KY21.Chr4.331
KH.C4.736	KY21.Chr4.332
KH.C4.42	KY21.Chr4.333
KH.C4.663	KY21.Chr4.334
KH.C4.294	KY21.Chr4.335
KH.C4.742	KY21.Chr4.336
KH.C4.645	KY21.Chr4.337
KH.C4.428	KY21.Chr4.338
KH.C4.669	KY21.Chr4.339
KH.C4.450	KY21.Chr4.340
KH.C4.205	KY21.Chr4.341
KH.C4.195	KY21.Chr4.342
KH.C4.615	KY21.Chr4.343
KH.C4.106	KY21.Chr4.344
KH.C4.125	KY21.Chr4.346
KH.C4.547	KY21.Chr4.347
KH.C4.372	KY21.Chr4.349
KH.C4.555	KY21.Chr4.351
KH.C4.147	KY21.Chr4.354
KH.C4.137	KY21.Chr4.355
KH.C4.231	KY21.Chr4.356
KH.C4.163	KY21.Chr4.357
KH.C4.94	KY21.Chr4.358
KH.C4.358	KY21.Chr4.359
KH.C4.397	KY21.Chr4.360
KH.C4.132	KY21.Chr4.361
KH.C4.464	KY21.Chr4.362
KH.C4.515	KY21.Chr4.363
KH.C4.686	KY21.Chr4.364
KH.C4.104	KY21.Chr4.365
KH.C4.410	KY21.Chr4.366
KH.C4.292	KY21.Chr4.367
KH.C4.683	KY21.Chr4.368
KH.C4.511	KY21.Chr4.369
KH.C4.739	KY21.Chr4.370
KH.C4.251	KY21.Chr4.371
KH.C4.608	KY21.Chr4.372
KH.C4.670	KY21.Chr4.373
KH.C4.379	KY21.Chr4.374
KH.C4.524	KY21.Chr4.375
KH.C4.263	KY21.Chr4.376
KH.C4.124	KY21.Chr4.377
KH.C4.658	KY21.Chr4.377
KH.C4.74	KY21.Chr4.379
KH.C4.33	KY21.Chr4.384
KH.C4.694	KY21.Chr4.385
KH.C4.753	KY21.Chr4.386
KH.C4.356	KY21.Chr4.387
KH.C4.218	KY21.Chr4.389
KH.C4.175	KY21.Chr4.390
KH.C4.386	KY21.Chr4.391
KH.C4.19	KY21.Chr4.392
KH.C4.169	KY21.Chr4.393
KH.C4.220	KY21.Chr4.395
KH.C4.572	KY21.Chr4.397
KH.C4.780	KY21.Chr4.398
KH.C4.554	KY21.Chr4.399
KH.C4.241	KY21.Chr4.400
KH.C4.185	KY21.Chr4.402
KH.C4.66	KY21.Chr4.404
KH.C4.796	KY21.Chr4.405
KH.C4.517	KY21.Chr4.406
KH.C4.754	KY21.Chr4.408
KH.C4.584	KY21.Chr4.410
KH.C4.456	KY21.Chr4.411
KH.C4.371	KY21.Chr4.412
KH.C4.760	KY21.Chr4.413
KH.C4.553	KY21.Chr4.414
KH.C4.448	KY21.Chr4.415
KH.C4.707	KY21.Chr4.416
KH.C4.271	KY21.Chr4.417
KH.C4.281	KY21.Chr4.418
KH.C4.179	KY21.Chr4.420
KH.C4.364	KY21.Chr4.421
KH.C4.329	KY21.Chr4.422
KH.C4.745	KY21.Chr4.423
KH.C4.270	KY21.Chr4.424
KH.C4.79	KY21.Chr4.425
KH.C4.624	KY21.Chr4.426
KH.C4.656	KY21.Chr4.427
KH.C4.675	KY21.Chr4.428
KH.C4.744	KY21.Chr4.429
KH.C4.297	KY21.Chr4.430
KH.C4.463	KY21.Chr4.431
KH.C4.793	KY21.Chr4.431
KH.C4.520	KY21.Chr4.432
KH.C4.153	KY21.Chr4.435
KH.C4.5	KY21.Chr4.436
KH.C4.601	KY21.Chr4.438
KH.C4.552	KY21.Chr4.441
KH.C4.149	KY21.Chr4.442
KH.C4.677	KY21.Chr4.443
KH.C4.105	KY21.Chr4.444
KH.C4.83	KY21.Chr4.445
KH.C4.715	KY21.Chr4.446
KH.C4.728	KY21.Chr4.447
KH.C4.498	KY21.Chr4.448
KH.C4.187	KY21.Chr4.449
KH.C4.641	KY21.Chr4.450
KH.C4.99	KY21.Chr4.451
KH.C4.360	KY21.Chr4.452
KH.C4.446	KY21.Chr4.452
KH.S1574.1	KY21.Chr4.453
KH.C4.550	KY21.Chr4.454
KH.C4.673	KY21.Chr4.458
KH.C4.50	KY21.Chr4.459
KH.C4.413	KY21.Chr4.460
KH.C4.576	KY21.Chr4.461
KH.C4.809	KY21.Chr4.462
KH.C4.479	KY21.Chr4.463
KH.C4.652	KY21.Chr4.464
KH.C4.734	KY21.Chr4.465
KH.C4.194	KY21.Chr4.466
KH.C4.674	KY21.Chr4.467
KH.C4.236	KY21.Chr4.468
KH.C4.469	KY21.Chr4.469
KH.C4.665	KY21.Chr4.470
KH.C4.247	KY21.Chr4.471
KH.C4.35	KY21.Chr4.472
KH.C4.55	KY21.Chr4.473
KH.C4.732	KY21.Chr4.474
KH.C4.337	KY21.Chr4.475
KH.C4.192	KY21.Chr4.476
KH.C4.622	KY21.Chr4.477
KH.C4.548	KY21.Chr4.478
KH.C4.496	KY21.Chr4.479
KH.C4.791	KY21.Chr4.481
KH.C4.202	KY21.Chr4.482
KH.C4.312	KY21.Chr4.483
KH.C4.597	KY21.Chr4.484
KH.C4.733	KY21.Chr4.485
KH.C4.56	KY21.Chr4.489
KH.C4.654	KY21.Chr4.490
KH.C4.628	KY21.Chr4.491
KH.C4.666	KY21.Chr4.493
KH.C4.167	KY21.Chr4.494
KH.C4.13	KY21.Chr4.495
KH.C4.122	KY21.Chr4.498
KH.C4.89	KY21.Chr4.499
KH.C4.300	KY21.Chr4.500
KH.C4.39	KY21.Chr4.501
KH.C4.781	KY21.Chr4.502
KH.C4.623	KY21.Chr4.503
KH.C4.455	KY21.Chr4.504
KH.C4.759	KY21.Chr4.505
KH.C4.602	KY21.Chr4.506
KH.C4.173	KY21.Chr4.508
KH.C4.799	KY21.Chr4.509
KH.C4.802	KY21.Chr4.511
KH.C4.794	KY21.Chr4.512
KH.C4.280	KY21.Chr4.513
KH.C4.29	KY21.Chr4.514
KH.C4.664	KY21.Chr4.515
KH.C4.540	KY21.Chr4.516
KH.C4.43	KY21.Chr4.518
KH.C4.214	KY21.Chr4.520
KH.C4.373	KY21.Chr4.522
KH.C4.250	KY21.Chr4.523
KH.C4.196	KY21.Chr4.524
KH.C4.711	KY21.Chr4.525
KH.C4.301	KY21.Chr4.526
KH.C4.157	KY21.Chr4.527
KH.C4.405	KY21.Chr4.528
KH.C4.526	KY21.Chr4.529
KH.C4.161	KY21.Chr4.530
KH.C4.242	KY21.Chr4.532
KH.C4.244	KY21.Chr4.533
KH.C4.330	KY21.Chr4.534
KH.C4.494	KY21.Chr4.535
KH.C4.226	KY21.Chr4.536
KH.C4.737	KY21.Chr4.537
KH.C4.722	KY21.Chr4.538
KH.C4.327	KY21.Chr4.539
KH.C4.258	KY21.Chr4.540
KH.C4.487	KY21.Chr4.541
KH.C4.254	KY21.Chr4.542
KH.C4.617	KY21.Chr4.543
KH.C4.667	KY21.Chr4.544
KH.C4.342	KY21.Chr4.545
KH.C4.668	KY21.Chr4.546
KH.C4.695	KY21.Chr4.548
KH.C4.437	KY21.Chr4.553
KH.C4.108	KY21.Chr4.555
KH.C4.319	KY21.Chr4.556
KH.C4.207	KY21.Chr4.557
KH.C4.31	KY21.Chr4.558
KH.C4.336	KY21.Chr4.559
KH.C4.466	KY21.Chr4.560
KH.C4.110	KY21.Chr4.561
KH.C4.355	KY21.Chr4.562
KH.C4.367	KY21.Chr4.562
KH.S2130.1	KY21.Chr4.562
KH.C4.123	KY21.Chr4.563
KH.C4.275	KY21.Chr4.564
KH.C4.461	KY21.Chr4.565
KH.C4.735	KY21.Chr4.566
KH.C4.621	KY21.Chr4.567
KH.C4.717	KY21.Chr4.568
KH.C4.720	KY21.Chr4.570
KH.C4.256	KY21.Chr4.571
KH.C4.514	KY21.Chr4.572
KH.C4.538	KY21.Chr4.574
KH.C4.490	KY21.Chr4.575
KH.C4.442	KY21.Chr4.576
KH.C4.235	KY21.Chr4.577
KH.C4.452	KY21.Chr4.579
KH.C4.189	KY21.Chr4.581
KH.C4.506	KY21.Chr4.582
KH.C4.38	KY21.Chr4.583
KH.C4.478	KY21.Chr4.584
KH.C4.302	KY21.Chr4.585
KH.C4.60	KY21.Chr4.586
KH.C4.376	KY21.Chr4.587
KH.C4.457	KY21.Chr4.588
KH.C4.171	KY21.Chr4.589
KH.C4.172	KY21.Chr4.590
KH.C4.706	KY21.Chr4.591
KH.C4.401	KY21.Chr4.593
KH.C4.470	KY21.Chr4.594
KH.C4.65	KY21.Chr4.595
KH.C4.563	KY21.Chr4.596
KH.C4.95	KY21.Chr4.597
KH.C4.416	KY21.Chr4.598
KH.C4.140	KY21.Chr4.599
KH.C4.345	KY21.Chr4.600
KH.C4.451	KY21.Chr4.601
KH.C4.325	KY21.Chr4.603
KH.C4.445	KY21.Chr4.604
KH.C4.73	KY21.Chr4.605
KH.C4.516	KY21.Chr4.606
KH.C4.21	KY21.Chr4.608
KH.C4.366	KY21.Chr4.609
KH.C4.115	KY21.Chr4.611
KH.C4.107	KY21.Chr4.612
KH.C4.11	KY21.Chr4.613
KH.C4.114	KY21.Chr4.614
KH.C4.473	KY21.Chr4.615
KH.C4.537	KY21.Chr4.616
KH.C4.277	KY21.Chr4.617
KH.C4.431	KY21.Chr4.618
KH.C4.9	KY21.Chr4.624
KH.C4.103	KY21.Chr4.627
KH.C4.585	KY21.Chr4.628
KH.C4.582	KY21.Chr4.629
KH.C4.279	KY21.Chr4.630
KH.C4.618	KY21.Chr4.631
KH.C4.120	KY21.Chr4.632
KH.C4.293	KY21.Chr4.633
KH.C4.801	KY21.Chr4.634
KH.C4.162	KY21.Chr4.640
KH.C4.264	KY21.Chr4.641
KH.C4.768	KY21.Chr4.642
KH.C4.777	KY21.Chr4.643
KH.C4.151	KY21.Chr4.645
KH.C4.72	KY21.Chr4.646
KH.C4.533	KY21.Chr4.647
KH.C4.309	KY21.Chr4.648
KH.C4.209	KY21.Chr4.649
KH.C4.23	KY21.Chr4.651
KH.C4.661	KY21.Chr4.653
KH.C4.467	KY21.Chr4.654
KH.S1159.1	KY21.Chr4.655
KH.C4.546	KY21.Chr4.656
KH.C4.710	KY21.Chr4.657
KH.C4.774	KY21.Chr4.658
KH.C4.593	KY21.Chr4.659
KH.C4.763	KY21.Chr4.660
KH.C4.418	KY21.Chr4.661
KH.C4.70	KY21.Chr4.663
KH.C4.403	KY21.Chr4.664
KH.C4.225	KY21.Chr4.665
KH.C4.609	KY21.Chr4.666
KH.C4.368	KY21.Chr4.667
KH.C4.810	KY21.Chr4.668
KH.C4.354	KY21.Chr4.669
KH.C4.203	KY21.Chr4.671
KH.C4.217	KY21.Chr4.673
KH.C4.64	KY21.Chr4.674
KH.C4.696	KY21.Chr4.675
KH.C4.150	KY21.Chr4.676
KH.C4.316	KY21.Chr4.677
KH.C4.177	KY21.Chr4.678
KH.C4.545	KY21.Chr4.679
KH.C4.770	KY21.Chr4.680
KH.C4.197	KY21.Chr4.681
KH.C4.604	KY21.Chr4.682
KH.C4.324	KY21.Chr4.683
KH.C4.191	KY21.Chr4.684
KH.C4.773	KY21.Chr4.685
KH.C4.183	KY21.Chr4.686
KH.C4.778	KY21.Chr4.687
KH.C4.438	KY21.Chr4.688
KH.C4.444	KY21.Chr4.689
KH.C4.726	KY21.Chr4.690
KH.C4.740	KY21.Chr4.691
KH.C4.767	KY21.Chr4.691
KH.C4.432	KY21.Chr4.692
KH.C4.755	KY21.Chr4.693
KH.C4.655	KY21.Chr4.694
KH.C4.24	KY21.Chr4.695
KH.C4.304	KY21.Chr4.696
KH.C4.632	KY21.Chr4.698
KH.C4.15	KY21.Chr4.699
KH.C4.311	KY21.Chr4.700
KH.C4.808	KY21.Chr4.701
KH.C4.698	KY21.Chr4.702
KH.C4.190	KY21.Chr4.703
KH.C4.32	KY21.Chr4.704
KH.C4.216	KY21.Chr4.705
KH.C4.389	KY21.Chr4.706
KH.C4.52	KY21.Chr4.707
KH.C4.453	KY21.Chr4.708
KH.C4.208	KY21.Chr4.710
KH.C4.512	KY21.Chr4.711
KH.C4.90	KY21.Chr4.712
KH.C4.248	KY21.Chr4.713
KH.C4.769	KY21.Chr4.714
KH.C4.269	KY21.Chr4.715
KH.C4.766	KY21.Chr4.716
KH.C4.577	KY21.Chr4.717
KH.C4.121	KY21.Chr4.718
KH.C4.519	KY21.Chr4.719
KH.C4.84	KY21.Chr4.720
KH.C4.551	KY21.Chr4.722
KH.C4.679	KY21.Chr4.723
KH.C4.126	KY21.Chr4.724
KH.C4.318	KY21.Chr4.725
KH.C4.529	KY21.Chr4.727
KH.C4.338	KY21.Chr4.728
KH.C4.3	KY21.Chr4.730
KH.C4.544	KY21.Chr4.731
KH.C4.77	KY21.Chr4.732
KH.C4.168	KY21.Chr4.733
KH.C4.193	KY21.Chr4.734
KH.C4.390	KY21.Chr4.735
KH.C4.771	KY21.Chr4.736
KH.C4.2	KY21.Chr4.737
KH.C4.646	KY21.Chr4.738
KH.C4.599	KY21.Chr4.739
KH.C4.424	KY21.Chr4.740
KH.C4.148	KY21.Chr4.741
KH.C4.662	KY21.Chr4.742
KH.C4.714	KY21.Chr4.743
KH.C4.619	KY21.Chr4.744
KH.C4.782	KY21.Chr4.745
KH.C4.574	KY21.Chr4.746
KH.C4.113	KY21.Chr4.747
KH.C4.133	KY21.Chr4.748
KH.C4.296	KY21.Chr4.749
KH.C4.532	KY21.Chr4.751
KH.C4.693	KY21.Chr4.754
KH.C4.285	KY21.Chr4.755
KH.C4.488	KY21.Chr4.756
KH.C4.87	KY21.Chr4.757
KH.C4.369	KY21.Chr4.758
KH.C4.322	KY21.Chr4.759
KH.C4.578	KY21.Chr4.760
KH.C4.497	KY21.Chr4.761
KH.C4.701	KY21.Chr4.762
KH.C4.344	KY21.Chr4.763
KH.C4.350	KY21.Chr4.764
KH.C4.458	KY21.Chr4.765
KH.C4.80	KY21.Chr4.766
KH.C4.4	KY21.Chr4.767
KH.C4.341	KY21.Chr4.768
KH.C4.491	KY21.Chr4.769
KH.C4.523	KY21.Chr4.771
KH.C4.393	KY21.Chr4.772
KH.C4.286	KY21.Chr4.773
KH.C4.725	KY21.Chr4.774
KH.C4.321	KY21.Chr4.775
KH.C4.468	KY21.Chr4.776
KH.C4.598	KY21.Chr4.777
KH.C4.616	KY21.Chr4.779
KH.C4.772	KY21.Chr4.780
KH.C4.41	KY21.Chr4.781
KH.C4.689	KY21.Chr4.782
KH.C4.454	KY21.Chr4.783
KH.C4.681	KY21.Chr4.784
KH.C4.82	KY21.Chr4.785
KH.C4.580	KY21.Chr4.786
KH.C4.28	KY21.Chr4.787
KH.C4.757	KY21.Chr4.788
KH.C4.790	KY21.Chr4.789
KH.C4.186	KY21.Chr4.790
KH.C4.359	KY21.Chr4.791
KH.C4.299	KY21.Chr4.792
KH.C4.475	KY21.Chr4.793
KH.C4.761	KY21.Chr4.794
KH.S1945.1	KY21.Chr4.794
KH.C4.807	KY21.Chr4.795
KH.C4.388	KY21.Chr4.796
KH.C4.8	KY21.Chr4.797
KH.C4.253	KY21.Chr4.799
KH.C4.724	KY21.Chr4.800
KH.C4.489	KY21.Chr4.801
KH.C4.387	KY21.Chr4.802
KH.C4.784	KY21.Chr4.803
KH.C4.22	KY21.Chr4.804
KH.C4.81	KY21.Chr4.805
KH.C4.127	KY21.Chr4.806
KH.C4.811	KY21.Chr4.807
KH.C4.630	KY21.Chr4.808
KH.C4.513	KY21.Chr4.811
KH.C4.485	KY21.Chr4.812
KH.C4.284	KY21.Chr4.813
KH.C4.731	KY21.Chr4.814
KH.C4.315	KY21.Chr4.815
KH.C4.384	KY21.Chr4.816
KH.C4.265	KY21.Chr4.817
KH.C4.789	KY21.Chr4.818
KH.C4.730	KY21.Chr4.819
KH.C4.605	KY21.Chr4.821
KH.C4.672	KY21.Chr4.822
KH.C4.273	KY21.Chr4.823
KH.C4.396	KY21.Chr4.824
KH.C4.363	KY21.Chr4.825
KH.C4.805	KY21.Chr4.826
KH.C4.362	KY21.Chr4.827
KH.C4.510	KY21.Chr4.829
KH.C4.682	KY21.Chr4.830
KH.C4.712	KY21.Chr4.831
KH.C4.232	KY21.Chr4.832
KH.C4.651	KY21.Chr4.833
KH.C4.752	KY21.Chr4.835
KH.C4.504	KY21.Chr4.836
KH.C4.610	KY21.Chr4.837
KH.C4.440	KY21.Chr4.838
KH.C4.625	KY21.Chr4.839
KH.C4.357	KY21.Chr4.840
KH.C4.481	KY21.Chr4.841
KH.C4.426	KY21.Chr4.842
KH.C4.699	KY21.Chr4.843
KH.C4.783	KY21.Chr4.844
KH.C4.71	KY21.Chr4.845
KH.C4.385	KY21.Chr4.846
KH.C4.165	KY21.Chr4.847
KH.C4.535	KY21.Chr4.849
KH.C4.176	KY21.Chr4.850
KH.C4.230	KY21.Chr4.851
KH.C4.521	KY21.Chr4.852
KH.C4.631	KY21.Chr4.853
KH.C4.559	KY21.Chr4.854
KH.C4.170	KY21.Chr4.855
KH.C4.798	KY21.Chr4.856
KH.C4.249	KY21.Chr4.858
KH.C4.260	KY21.Chr4.859
KH.C4.638	KY21.Chr4.860
KH.C4.635	KY21.Chr4.861
